Log_id,Student_id,Date,Day_name,Study_hour,Subject,Method_used,Distraction_time,Quiz_score
9359,250936,2025-11-25,Tuesday,1.44,English,Pomodoro,41.1,28
9360,250936,2025-11-26,Wednesday,1.63,Math,Pomodoro,55.4,46
9361,250937,2025-11-13,Thursday,1.04,English,Videos,35.2,23
9362,250937,2025-11-14,Friday,1.48,Math,Pomodoro,56.1,40
9363,250937,2025-11-17,Monday,1.51,Math,Pomodoro,45.1,37
9364,250937,2025-11-18,Tuesday,1.25,Science,Notes Review,47.3,39
9365,250937,2025-11-19,Wednesday,1.19,English,Notes Review,52.6,57
9366,250937,2025-11-20,Thursday,1.65,Computer,Notes Review,54.9,26
9367,250937,2025-11-21,Friday,1.69,Science,Pomodoro,36.6,35
9368,250937,2025-11-24,Monday,1.37,Computer,Notes Review,53.2,36
9369,250937,2025-11-25,Tuesday,1.64,Math,Notes Review,45.6,37
9370,250937,2025-11-26,Wednesday,1.11,Math,Notes Review,51.9,46
9371,250938,2025-11-13,Thursday,1.99,Computer,Pomodoro,25.5,63
9372,250938,2025-11-14,Friday,1.91,Computer,Pomodoro,21.8,66
9373,250938,2025-11-17,Monday,1.96,Computer,Notes Review,17.4,76
9374,250938,2025-11-18,Tuesday,1.85,English,Notes Review,17.3,81
9375,250938,2025-11-19,Wednesday,2.27,Computer,Notes Review,19.9,62
9376,250938,2025-11-20,Thursday,2.15,Math,Pomodoro,29.8,79
9377,250938,2025-11-21,Friday,2.02,Computer,Pomodoro,30.2,77
9378,250938,2025-11-24,Monday,1.85,English,Notes Review,28.9,61
9379,250938,2025-11-25,Tuesday,2.18,English,Pomodoro,22.0,71
9380,250938,2025-11-26,Wednesday,2.18,Math,Notes Review,19.9,73
9381,250939,2025-11-13,Thursday,2.33,Math,Videos,26.9,61
9382,250939,2025-11-14,Friday,1.85,Science,Pomodoro,24.9,73
9383,250939,2025-11-17,Monday,1.96,English,Notes Review,16.4,74
9384,250939,2025-11-18,Tuesday,2.34,Computer,Videos,22.9,64
9385,250939,2025-11-19,Wednesday,1.99,Science,Notes Review,29.5,82
9386,250939,2025-11-20,Thursday,2.32,English,Videos,27.3,60
9387,250939,2025-11-21,Friday,2.39,Science,Notes Review,28.9,78
9388,250939,2025-11-24,Monday,2.01,Computer,Notes Review,17.9,67
9389,250939,2025-11-25,Tuesday,1.84,Science,Notes Review,23.7,71
9390,250939,2025-11-26,Wednesday,2.32,Math,Videos,34.1,73
9391,250940,2025-11-13,Thursday,2.62,English,Videos,14.5,90
9392,250940,2025-11-14,Friday,2.64,Science,Notes Review,12.4,85
9393,250940,2025-11-17,Monday,2.85,Math,Videos,12.8,97
9394,250940,2025-11-18,Tuesday,2.66,English,Notes Review,9.3,89
9395,250940,2025-11-19,Wednesday,2.73,Math,Videos,5.9,91
9396,250940,2025-11-20,Thursday,2.58,Science,Pomodoro,13.7,88
9397,250940,2025-11-21,Friday,2.59,Computer,Pomodoro,6.1,87
9398,250940,2025-11-24,Monday,2.93,Math,Videos,11.8,98
9399,250940,2025-11-25,Tuesday,2.76,Science,Videos,5.0,94
9400,250940,2025-11-26,Wednesday,2.85,English,Pomodoro,5.4,97
9401,250941,2025-11-13,Thursday,2.13,Math,Notes Review,16.8,79
9402,250941,2025-11-14,Friday,1.82,Science,Notes Review,26.0,82
9403,250941,2025-11-17,Monday,1.85,English,Pomodoro,23.6,77
9404,250941,2025-11-18,Tuesday,2.04,English,Videos,20.0,63
9405,250941,2025-11-19,Wednesday,2.16,Computer,Videos,20.3,80
9406,250941,2025-11-20,Thursday,2.3,Computer,Notes Review,34.4,78
9407,250941,2025-11-21,Friday,1.84,English,Notes Review,23.3,77
9408,250941,2025-11-24,Monday,1.94,English,Pomodoro,18.3,81
9409,250941,2025-11-25,Tuesday,1.82,English,Pomodoro,16.3,75
9410,250941,2025-11-26,Wednesday,2.36,Science,Notes Review,28.8,64
9411,250942,2025-11-13,Thursday,1.16,Computer,Pomodoro,35.7,40
9412,250942,2025-11-14,Friday,1.74,Science,Pomodoro,46.9,49
9413,250942,2025-11-17,Monday,1.61,Science,Notes Review,56.2,58
9414,250942,2025-11-18,Tuesday,1.08,English,Videos,58.5,24
9415,250942,2025-11-19,Wednesday,1.13,English,Pomodoro,46.0,39
9416,250942,2025-11-20,Thursday,1.65,English,Notes Review,45.0,34
9417,250942,2025-11-21,Friday,1.25,Math,Videos,37.8,30
9418,250942,2025-11-24,Monday,1.13,Science,Notes Review,48.3,57
9419,250942,2025-11-25,Tuesday,1.11,English,Pomodoro,47.5,47
9420,250942,2025-11-26,Wednesday,1.31,Science,Pomodoro,48.4,47
9421,250943,2025-11-13,Thursday,2.14,English,Notes Review,33.3,70
9422,250943,2025-11-14,Friday,1.86,Math,Notes Review,24.3,73
9423,250943,2025-11-17,Monday,2.08,Computer,Pomodoro,19.4,68
9424,250943,2025-11-18,Tuesday,2.04,English,Videos,27.7,60
9425,250943,2025-11-19,Wednesday,2.04,Math,Notes Review,19.5,64
9426,250943,2025-11-20,Thursday,1.88,Math,Videos,23.9,80
9427,250943,2025-11-21,Friday,1.86,English,Videos,30.7,72
9428,250943,2025-11-24,Monday,2.12,Science,Videos,30.5,71
9429,250943,2025-11-25,Tuesday,1.93,English,Notes Review,29.5,76
9430,250943,2025-11-26,Wednesday,2.14,Computer,Pomodoro,15.1,63
9431,250944,2025-11-13,Thursday,2.72,English,Pomodoro,8.1,89
9432,250944,2025-11-14,Friday,2.99,Math,Pomodoro,9.9,94
9433,250944,2025-11-17,Monday,2.54,Math,Pomodoro,14.1,96
9434,250944,2025-11-18,Tuesday,2.62,English,Pomodoro,12.3,86
9435,250944,2025-11-19,Wednesday,2.69,English,Notes Review,11.2,99
9436,250944,2025-11-20,Thursday,2.62,Computer,Pomodoro,10.5,98
9437,250944,2025-11-21,Friday,2.52,Computer,Videos,8.2,87
9438,250944,2025-11-24,Monday,2.5,Computer,Pomodoro,10.7,89
9439,250944,2025-11-25,Tuesday,2.61,English,Pomodoro,9.6,97
9440,250944,2025-11-26,Wednesday,2.89,English,Pomodoro,11.5,87
9441,250945,2025-11-13,Thursday,1.19,Math,Notes Review,53.2,46
9442,250945,2025-11-14,Friday,1.5,Math,Notes Review,54.3,20
9443,250945,2025-11-17,Monday,1.46,English,Pomodoro,51.8,25
9444,250945,2025-11-18,Tuesday,1.41,English,Notes Review,52.6,24
9445,250945,2025-11-19,Wednesday,1.31,Science,Pomodoro,42.7,36
9446,250945,2025-11-20,Thursday,1.41,Math,Pomodoro,54.9,30
9447,250945,2025-11-21,Friday,1.5,Science,Notes Review,35.5,33
9448,250945,2025-11-24,Monday,1.18,Math,Pomodoro,44.6,48
9449,250945,2025-11-25,Tuesday,1.7,Computer,Notes Review,39.1,23
9450,250945,2025-11-26,Wednesday,1.54,English,Notes Review,36.1,35
9451,250946,2025-11-13,Thursday,2.15,Science,Notes Review,33.9,71
9452,250946,2025-11-14,Friday,2.19,Science,Videos,27.6,67
9453,250946,2025-11-17,Monday,2.28,Science,Notes Review,21.9,65
9454,250946,2025-11-18,Tuesday,2.28,Computer,Notes Review,26.1,64
9455,250946,2025-11-19,Wednesday,2.33,Computer,Notes Review,26.9,76
9456,250946,2025-11-20,Thursday,2.25,Science,Notes Review,22.3,60
9457,250946,2025-11-21,Friday,1.95,Computer,Pomodoro,22.3,68
9458,250946,2025-11-24,Monday,2.37,Science,Notes Review,17.5,75
9459,250946,2025-11-25,Tuesday,2.32,Science,Videos,22.1,68
9460,250946,2025-11-26,Wednesday,2.31,Science,Pomodoro,15.3,80
9461,250947,2025-11-13,Thursday,1.63,Math,Videos,57.0,33
9462,250947,2025-11-14,Friday,1.25,Math,Pomodoro,37.7,45
9463,250947,2025-11-17,Monday,1.04,English,Notes Review,54.4,57
9464,250947,2025-11-18,Tuesday,1.66,Computer,Videos,49.9,40
9465,250947,2025-11-19,Wednesday,1.79,Science,Videos,37.6,48
9466,250947,2025-11-20,Thursday,1.46,Computer,Pomodoro,53.1,26
9467,250947,2025-11-21,Friday,1.78,English,Videos,44.5,51
9468,250947,2025-11-24,Monday,1.11,Computer,Videos,41.6,47
9469,250947,2025-11-25,Tuesday,1.61,Math,Pomodoro,47.2,53
9470,250947,2025-11-26,Wednesday,1.73,Science,Pomodoro,50.7,57
9471,250948,2025-11-13,Thursday,1.93,English,Notes Review,31.3,62
9472,250948,2025-11-14,Friday,2.06,English,Videos,16.6,74
9473,250948,2025-11-17,Monday,1.91,Science,Videos,17.0,83
9474,250948,2025-11-18,Tuesday,2.02,Math,Notes Review,34.3,67
9475,250948,2025-11-19,Wednesday,2.19,English,Notes Review,20.2,62
9476,250948,2025-11-20,Thursday,2.32,Computer,Notes Review,18.0,77
9477,250948,2025-11-21,Friday,2.35,Computer,Videos,16.0,61
9478,250948,2025-11-24,Monday,1.86,English,Notes Review,25.3,71
9479,250948,2025-11-25,Tuesday,2.32,Science,Notes Review,16.4,62
9480,250948,2025-11-26,Wednesday,1.93,Science,Pomodoro,28.3,78
9481,250949,2025-11-13,Thursday,2.55,English,Pomodoro,8.2,98
9482,250949,2025-11-14,Friday,2.74,Science,Videos,8.9,94
9483,250949,2025-11-17,Monday,2.92,English,Pomodoro,12.2,98
9484,250949,2025-11-18,Tuesday,2.79,Math,Pomodoro,10.0,92
9485,250949,2025-11-19,Wednesday,2.58,Math,Videos,5.5,96
9486,250949,2025-11-20,Thursday,2.95,English,Pomodoro,10.2,94
9487,250949,2025-11-21,Friday,2.81,Computer,Videos,9.7,96
9488,250949,2025-11-24,Monday,2.85,Science,Pomodoro,13.7,86
9489,250949,2025-11-25,Tuesday,2.94,Computer,Videos,10.8,97
9490,250949,2025-11-26,Wednesday,2.97,Computer,Notes Review,8.5,88
9491,250950,2025-11-13,Thursday,1.61,Math,Videos,54.1,48
9492,250950,2025-11-14,Friday,1.19,Science,Notes Review,45.7,21
9493,250950,2025-11-17,Monday,1.04,Computer,Notes Review,52.6,21
9494,250950,2025-11-18,Tuesday,1.08,Computer,Videos,39.3,41
9495,250950,2025-11-19,Wednesday,1.08,English,Pomodoro,36.6,48
9496,250950,2025-11-20,Thursday,1.69,Science,Pomodoro,45.8,25
9497,250950,2025-11-21,Friday,1.01,English,Pomodoro,41.0,50
9498,250950,2025-11-24,Monday,1.44,English,Pomodoro,36.2,53
9499,250950,2025-11-25,Tuesday,1.36,Math,Notes Review,58.7,40
9500,250950,2025-11-26,Wednesday,1.28,Computer,Notes Review,37.7,30
9501,250951,2025-11-13,Thursday,2.19,Math,Pomodoro,28.3,69
9502,250951,2025-11-14,Friday,2.0,English,Pomodoro,22.0,62
9503,250951,2025-11-17,Monday,2.04,Science,Pomodoro,31.8,84
9504,250951,2025-11-18,Tuesday,2.12,Computer,Pomodoro,33.0,73
9505,250951,2025-11-19,Wednesday,2.05,Computer,Videos,28.7,79
9506,250951,2025-11-20,Thursday,2.36,Computer,Notes Review,16.1,80
9507,250951,2025-11-21,Friday,2.07,Math,Pomodoro,28.4,63
9508,250951,2025-11-24,Monday,2.07,Science,Notes Review,18.3,83
9509,250951,2025-11-25,Tuesday,1.86,Computer,Pomodoro,26.3,80
9510,250951,2025-11-26,Wednesday,1.99,Math,Pomodoro,34.4,78
9511,250952,2025-11-13,Thursday,1.79,English,Pomodoro,42.0,23
9512,250952,2025-11-14,Friday,1.76,Science,Videos,53.6,37
9513,250952,2025-11-17,Monday,1.47,English,Videos,58.0,45
9514,250952,2025-11-18,Tuesday,1.39,Math,Notes Review,56.6,47
9515,250952,2025-11-19,Wednesday,1.74,Math,Notes Review,36.7,54
9516,250952,2025-11-20,Thursday,1.39,English,Videos,46.5,24
9517,250952,2025-11-21,Friday,1.01,English,Videos,55.1,40
9518,250952,2025-11-24,Monday,1.09,Math,Videos,58.8,27
9519,250952,2025-11-25,Tuesday,1.29,Science,Pomodoro,47.1,29
9520,250952,2025-11-26,Wednesday,1.54,Science,Notes Review,52.6,41
9521,250953,2025-11-13,Thursday,2.16,Computer,Pomodoro,30.8,73
9522,250953,2025-11-14,Friday,1.98,English,Pomodoro,16.0,62
9523,250953,2025-11-17,Monday,2.33,English,Videos,28.3,61
9524,250953,2025-11-18,Tuesday,1.88,Science,Videos,23.7,62
9525,250953,2025-11-19,Wednesday,2.18,Math,Notes Review,32.7,82
9526,250953,2025-11-20,Thursday,1.86,Math,Pomodoro,28.3,76
9527,250953,2025-11-21,Friday,2.0,Science,Pomodoro,26.6,83
9528,250953,2025-11-24,Monday,2.01,Math,Videos,34.3,80
9529,250953,2025-11-25,Tuesday,2.24,Computer,Videos,29.1,78
9530,250953,2025-11-26,Wednesday,2.14,Math,Videos,17.2,76
9531,250954,2025-11-13,Thursday,2.87,Science,Notes Review,6.3,91
9532,250954,2025-11-14,Friday,2.91,English,Pomodoro,5.7,86
9533,250954,2025-11-17,Monday,2.93,Math,Videos,12.2,91
9534,250954,2025-11-18,Tuesday,2.79,Computer,Pomodoro,6.1,90
9535,250954,2025-11-19,Wednesday,2.66,English,Notes Review,12.4,93
9536,250954,2025-11-20,Thursday,2.68,Science,Notes Review,12.9,96
9537,250954,2025-11-21,Friday,2.88,English,Pomodoro,7.7,87
9538,250954,2025-11-24,Monday,2.52,English,Videos,12.6,93
9539,250954,2025-11-25,Tuesday,2.85,English,Notes Review,12.6,96
9540,250954,2025-11-26,Wednesday,2.78,Math,Videos,8.6,88
9541,250955,2025-11-13,Thursday,1.68,English,Pomodoro,49.9,57
9542,250955,2025-11-14,Friday,1.42,English,Videos,43.7,43
9543,250955,2025-11-17,Monday,1.26,Science,Videos,56.1,43
9544,250955,2025-11-18,Tuesday,1.64,Computer,Pomodoro,46.5,21
9545,250955,2025-11-19,Wednesday,1.35,Science,Notes Review,52.3,29
9546,250955,2025-11-20,Thursday,1.24,Math,Pomodoro,45.7,36
9547,250955,2025-11-21,Friday,1.43,Science,Pomodoro,44.3,36
9548,250955,2025-11-24,Monday,1.51,Science,Pomodoro,50.9,21
9549,250955,2025-11-25,Tuesday,1.63,Science,Videos,39.7,35
9550,250955,2025-11-26,Wednesday,1.4,Science,Pomodoro,43.7,31
9551,250956,2025-11-13,Thursday,2.05,Computer,Pomodoro,33.6,74
9552,250956,2025-11-14,Friday,2.26,Computer,Notes Review,15.8,68
9553,250956,2025-11-17,Monday,2.18,Math,Notes Review,15.6,76
9554,250956,2025-11-18,Tuesday,2.14,Science,Videos,15.7,77
9555,250956,2025-11-19,Wednesday,2.38,English,Pomodoro,34.8,80
9556,250956,2025-11-20,Thursday,1.94,Computer,Videos,32.0,83
9557,250956,2025-11-21,Friday,1.86,Computer,Notes Review,18.0,70
9558,250956,2025-11-24,Monday,2.28,Science,Videos,15.4,75
9559,250956,2025-11-25,Tuesday,1.94,English,Videos,15.1,67
9560,250956,2025-11-26,Wednesday,2.11,English,Notes Review,33.9,80
9561,250957,2025-11-13,Thursday,2.51,Computer,Videos,14.4,86
9562,250957,2025-11-14,Friday,2.76,Math,Notes Review,6.3,85
9563,250957,2025-11-17,Monday,2.72,Science,Videos,13.8,91
9564,250957,2025-11-18,Tuesday,2.56,Science,Notes Review,5.3,89
9565,250957,2025-11-19,Wednesday,2.87,Computer,Notes Review,12.0,92
9566,250957,2025-11-20,Thursday,2.88,English,Videos,13.4,96
9567,250957,2025-11-21,Friday,2.83,English,Videos,11.0,88
9568,250957,2025-11-24,Monday,2.67,English,Notes Review,13.4,88
9569,250957,2025-11-25,Tuesday,2.82,English,Notes Review,5.4,97
9570,250957,2025-11-26,Wednesday,2.67,Science,Videos,5.5,98
9571,250958,2025-11-13,Thursday,1.79,Math,Videos,48.3,28
9572,250958,2025-11-14,Friday,1.39,Science,Videos,45.2,37
9573,250958,2025-11-17,Monday,1.27,English,Notes Review,38.8,22
9574,250958,2025-11-18,Tuesday,1.54,Math,Notes Review,47.0,54
9575,250958,2025-11-19,Wednesday,1.53,Computer,Videos,54.2,25
9576,250958,2025-11-20,Thursday,1.54,Science,Notes Review,59.2,58
9577,250958,2025-11-21,Friday,1.03,Math,Pomodoro,47.0,20
9578,250958,2025-11-24,Monday,1.35,Computer,Pomodoro,42.2,41
9579,250958,2025-11-25,Tuesday,1.2,Science,Notes Review,52.8,46
9580,250958,2025-11-26,Wednesday,1.25,Math,Notes Review,49.4,49
9581,250959,2025-11-13,Thursday,2.29,Math,Videos,34.2,66
9582,250959,2025-11-14,Friday,2.2,Science,Pomodoro,16.1,68
9583,250959,2025-11-17,Monday,2.38,Science,Notes Review,31.0,72
9584,250959,2025-11-18,Tuesday,1.9,English,Videos,34.8,82
9585,250959,2025-11-19,Wednesday,2.12,Computer,Notes Review,29.2,72
9586,250959,2025-11-20,Thursday,1.95,Science,Notes Review,19.8,66
9587,250959,2025-11-21,Friday,1.94,Computer,Pomodoro,16.7,67
9588,250959,2025-11-24,Monday,1.81,Math,Videos,33.1,73
9589,250959,2025-11-25,Tuesday,2.01,Computer,Pomodoro,25.5,60
9590,250959,2025-11-26,Wednesday,2.35,Science,Pomodoro,33.2,84
9591,250960,2025-11-13,Thursday,1.58,Science,Notes Review,49.6,56
9592,250960,2025-11-14,Friday,1.66,Computer,Videos,48.8,28
9593,250960,2025-11-17,Monday,1.44,English,Pomodoro,58.3,26
9594,250960,2025-11-18,Tuesday,1.46,Computer,Notes Review,56.7,27
9595,250960,2025-11-19,Wednesday,1.48,Computer,Notes Review,52.5,32
9596,250960,2025-11-20,Thursday,1.39,Science,Videos,56.4,32
9597,250960,2025-11-21,Friday,1.37,English,Notes Review,57.4,38
9598,250960,2025-11-24,Monday,1.25,Computer,Pomodoro,45.6,48
9599,250960,2025-11-25,Tuesday,1.23,Computer,Notes Review,52.2,55
9600,250960,2025-11-26,Wednesday,1.01,Computer,Videos,58.3,38
9601,250961,2025-11-13,Thursday,1.32,Math,Pomodoro,37.3,53
9602,250961,2025-11-14,Friday,1.24,Science,Pomodoro,47.7,45
9603,250961,2025-11-17,Monday,1.55,Computer,Notes Review,37.1,29
9604,250961,2025-11-18,Tuesday,1.38,Science,Pomodoro,51.7,45
9605,250961,2025-11-19,Wednesday,1.63,Math,Notes Review,38.3,51
9606,250961,2025-11-20,Thursday,1.41,Computer,Videos,45.0,57
9607,250961,2025-11-21,Friday,1.38,English,Videos,51.3,52
9608,250961,2025-11-24,Monday,1.16,Science,Notes Review,38.8,47
9609,250961,2025-11-25,Tuesday,1.2,Computer,Pomodoro,55.8,42
9610,250961,2025-11-26,Wednesday,1.02,Computer,Notes Review,44.5,56
9611,250962,2025-11-13,Thursday,2.87,English,Notes Review,13.8,88
9612,250962,2025-11-14,Friday,2.93,English,Pomodoro,11.6,90
9613,250962,2025-11-17,Monday,2.79,Computer,Videos,7.7,95
9614,250962,2025-11-18,Tuesday,2.75,Science,Notes Review,12.9,86
9615,250962,2025-11-19,Wednesday,2.63,Computer,Videos,12.7,92
9616,250962,2025-11-20,Thursday,2.59,English,Videos,7.7,99
9617,250962,2025-11-21,Friday,2.87,English,Notes Review,11.0,98
9618,250962,2025-11-24,Monday,2.88,Computer,Pomodoro,9.8,88
9619,250962,2025-11-25,Tuesday,2.98,Science,Videos,13.0,97
9620,250962,2025-11-26,Wednesday,2.88,Science,Videos,6.4,86
9621,250963,2025-11-13,Thursday,2.83,Math,Notes Review,11.6,98
9622,250963,2025-11-14,Friday,2.97,Science,Notes Review,10.5,92
9623,250963,2025-11-17,Monday,2.86,English,Videos,12.4,87
9624,250963,2025-11-18,Tuesday,2.97,English,Videos,14.3,85
9625,250963,2025-11-19,Wednesday,2.87,Math,Videos,5.2,91
9626,250963,2025-11-20,Thursday,2.92,Science,Pomodoro,13.1,92
9627,250963,2025-11-21,Friday,2.52,Science,Notes Review,8.1,93
9628,250963,2025-11-24,Monday,2.91,Math,Notes Review,7.2,86
9629,250963,2025-11-25,Tuesday,2.67,Computer,Videos,11.8,94
9630,250963,2025-11-26,Wednesday,2.76,Computer,Notes Review,12.7,96
9631,250964,2025-11-13,Thursday,2.19,Science,Notes Review,29.0,76
9632,250964,2025-11-14,Friday,2.31,Computer,Notes Review,21.3,69
9633,250964,2025-11-17,Monday,2.33,Computer,Pomodoro,29.5,75
9634,250964,2025-11-18,Tuesday,1.93,Math,Pomodoro,15.5,84
9635,250964,2025-11-19,Wednesday,2.07,Science,Pomodoro,30.3,81
9636,250964,2025-11-20,Thursday,2.37,Math,Videos,29.1,68
9637,250964,2025-11-21,Friday,2.15,Computer,Pomodoro,20.5,77
9638,250964,2025-11-24,Monday,2.35,English,Videos,16.6,76
9639,250964,2025-11-25,Tuesday,2.0,Science,Videos,21.1,67
9640,250964,2025-11-26,Wednesday,1.86,Computer,Notes Review,19.4,82
9641,250965,2025-11-13,Thursday,1.91,Math,Notes Review,32.3,69
9642,250965,2025-11-14,Friday,2.35,English,Pomodoro,24.3,84
9643,250965,2025-11-17,Monday,1.91,Math,Pomodoro,24.3,82
9644,250965,2025-11-18,Tuesday,2.08,English,Videos,17.8,82
9645,250965,2025-11-19,Wednesday,1.85,Science,Pomodoro,30.6,67
9646,250965,2025-11-20,Thursday,2.38,Computer,Pomodoro,16.3,65
9647,250965,2025-11-21,Friday,2.13,Math,Notes Review,20.2,73
9648,250965,2025-11-24,Monday,2.35,Science,Notes Review,22.2,84
9649,250965,2025-11-25,Tuesday,2.3,Science,Notes Review,27.1,71
9650,250965,2025-11-26,Wednesday,2.09,Science,Pomodoro,17.7,71
9651,250966,2025-11-13,Thursday,2.51,Science,Videos,6.4,92
9652,250966,2025-11-14,Friday,2.8,Math,Videos,11.8,89
9653,250966,2025-11-17,Monday,2.74,Computer,Pomodoro,8.8,98
9654,250966,2025-11-18,Tuesday,2.75,Math,Pomodoro,8.6,92
9655,250966,2025-11-19,Wednesday,2.86,Computer,Notes Review,7.2,87
9656,250966,2025-11-20,Thursday,2.65,Computer,Pomodoro,11.5,86
9657,250966,2025-11-21,Friday,2.98,English,Videos,12.8,99
9658,250966,2025-11-24,Monday,2.75,Math,Notes Review,6.5,94
9659,250966,2025-11-25,Tuesday,2.85,Science,Videos,5.1,94
9660,250966,2025-11-26,Wednesday,2.93,Science,Pomodoro,5.2,86
9661,250967,2025-11-13,Thursday,2.85,English,Pomodoro,12.2,97
9662,250967,2025-11-14,Friday,2.77,Math,Pomodoro,12.8,92
9663,250967,2025-11-17,Monday,2.62,Math,Pomodoro,7.3,88
9664,250967,2025-11-18,Tuesday,2.67,Science,Notes Review,9.1,95
9665,250967,2025-11-19,Wednesday,2.95,Computer,Videos,7.9,90
9666,250967,2025-11-20,Thursday,2.53,Computer,Notes Review,5.7,99
9667,250967,2025-11-21,Friday,2.81,Math,Videos,11.0,93
9668,250967,2025-11-24,Monday,2.9,English,Notes Review,8.5,92
9669,250967,2025-11-25,Tuesday,2.92,Science,Notes Review,6.3,93
9670,250967,2025-11-26,Wednesday,2.67,Computer,Notes Review,8.7,99
9671,250968,2025-11-13,Thursday,1.82,Math,Pomodoro,30.0,72
9672,250968,2025-11-14,Friday,2.13,Math,Videos,24.1,64
9673,250968,2025-11-17,Monday,2.19,Science,Videos,27.3,81
9674,250968,2025-11-18,Tuesday,1.81,Computer,Videos,23.6,72
9675,250968,2025-11-19,Wednesday,1.82,Math,Pomodoro,17.2,82
9676,250968,2025-11-20,Thursday,1.94,Science,Notes Review,16.8,80
9677,250968,2025-11-21,Friday,2.09,Computer,Videos,34.3,72
9678,250968,2025-11-24,Monday,2.11,Computer,Notes Review,22.9,63
9679,250968,2025-11-25,Tuesday,1.84,Math,Videos,27.2,61
9680,250968,2025-11-26,Wednesday,2.16,Computer,Notes Review,23.1,81
9681,250969,2025-11-13,Thursday,1.95,English,Notes Review,17.7,61
9682,250969,2025-11-14,Friday,2.39,Math,Videos,32.1,75
9683,250969,2025-11-17,Monday,2.05,Science,Videos,15.9,81
9684,250969,2025-11-18,Tuesday,1.85,English,Notes Review,23.9,82
9685,250969,2025-11-19,Wednesday,2.24,English,Pomodoro,15.5,66
9686,250969,2025-11-20,Thursday,2.31,Science,Pomodoro,26.8,63
9687,250969,2025-11-21,Friday,2.37,Science,Pomodoro,25.9,78
9688,250969,2025-11-24,Monday,1.9,Math,Pomodoro,33.3,79
9689,250969,2025-11-25,Tuesday,1.95,Computer,Pomodoro,18.4,76
9690,250969,2025-11-26,Wednesday,1.93,English,Videos,19.3,73
9691,250970,2025-11-13,Thursday,2.95,Science,Pomodoro,11.9,91
9692,250970,2025-11-14,Friday,2.62,English,Videos,13.5,97
9693,250970,2025-11-17,Monday,2.52,Computer,Notes Review,11.8,92
9694,250970,2025-11-18,Tuesday,2.52,Computer,Notes Review,9.7,89
9695,250970,2025-11-19,Wednesday,2.55,Computer,Videos,9.9,88
9696,250970,2025-11-20,Thursday,2.58,Math,Pomodoro,13.4,90
9697,250970,2025-11-21,Friday,2.72,English,Videos,10.3,90
9698,250970,2025-11-24,Monday,2.98,Math,Videos,7.0,95
9699,250970,2025-11-25,Tuesday,2.89,Math,Videos,12.3,98
9700,250970,2025-11-26,Wednesday,2.57,Math,Pomodoro,14.1,99
9701,250971,2025-11-13,Thursday,2.17,Science,Pomodoro,23.1,84
9702,250971,2025-11-14,Friday,1.83,English,Pomodoro,22.6,67
9703,250971,2025-11-17,Monday,1.91,Science,Pomodoro,21.5,69
9704,250971,2025-11-18,Tuesday,2.28,Math,Notes Review,30.2,67
9705,250971,2025-11-19,Wednesday,1.96,English,Videos,24.3,67
9706,250971,2025-11-20,Thursday,1.96,English,Notes Review,28.3,71
9707,250971,2025-11-21,Friday,2.35,Computer,Pomodoro,31.3,79
9708,250971,2025-11-24,Monday,1.98,English,Videos,31.6,71
9709,250971,2025-11-25,Tuesday,2.17,Computer,Pomodoro,16.2,82
9710,250971,2025-11-26,Wednesday,1.82,Math,Pomodoro,24.8,72
9711,250972,2025-11-13,Thursday,1.96,Computer,Pomodoro,24.3,72
9712,250972,2025-11-14,Friday,2.38,Science,Videos,28.3,71
9713,250972,2025-11-17,Monday,1.95,English,Pomodoro,19.3,79
9714,250972,2025-11-18,Tuesday,2.1,Computer,Pomodoro,23.4,71
